wavelength_nm,V_P,K_P_lm_per_W,V_P_q,log10_V_P_q
590.7,0.7743494994881027,528.8822642678764,0.7244091400478325,-0.14001607872339059
590.8,0.7731964982263735,528.0947620890666,0.7232080672698558,-0.14073673802046768
590.9,0.7720410177469142,527.3055665995652,0.7220050824753059,-0.1414597452513986
591,0.7708830711284526,526.5146867321691,0.7208001988637764,-0.142185102210141
591.1,0.769722671491398,525.7221314481445,0.7195934296648956,-0.14291281068683503
591.2,0.7685598321228929,524.9279098226366,0.7183847882551885,-0.14364287239695478
591.3,0.767394566351764,524.1320309592603,0.717174288041088,-0.1443752890513529
591.4,0.7662268875068343,523.334503961629,0.7159619424199553,-0.14511006237969415
591.5,0.7650568089169302,522.5353379333576,0.714747764780095,-0.1458471941304331
591.6,0.7638843439108773,521.7345419780609,0.7135317685007596,-0.14658668607079878
591.7,0.7627095058175013,520.9321251993535,0.7123139669521557,-0.1473285399867779
591.8,0.7615323079656287,520.128096700851,0.7110943734954546,-0.14807275768309588
591.9,0.7603527636840823,519.3224655861658,0.7098730014827943,-0.14881934098320346
592,0.759170886301689,518.5152409589138,0.7086498642572954,-0.14956829172925443
592.1,0.7579866891484408,517.7064319235059,0.707424975154151,-0.1503196117814244
592.2,0.7568001855589964,516.8960475875411,0.706198347503903,-0.15107330301587832
592.3,0.7556113888691826,516.0840970594159,0.7049699946291791,-0.15182936732674507
592.4,0.7544203124148221,515.2705894475239,0.7037399298436082,-0.15258780662676907
592.5,0.7532269695317413,514.4555338602613,0.7025081664518344,-0.15334862284728962
592.6,0.7520313735557657,513.6389394060238,0.7012747177495207,-0.1541118179382266
592.7,0.7508335378227207,512.8208151932071,0.7000395970233565,-0.15487739386806382
592.8,0.7496334756684329,512.0011703302072,0.6988028175510679,-0.15564535262383133
592.9,0.748431200428725,511.18001392541805,0.6975643926014181,-0.156415696211093
593,0.7472267254394238,510.35735508723616,0.6963243354342252,-0.15718842665392418
593.1,0.7460200640826941,509.5332029557068,0.6950826593435381,-0.15796354596792328
593.2,0.7448112299260594,508.70756679747603,0.6938393777871148,-0.15874105607891417
593.3,0.7436002365833843,507.88045591084057,0.6925945042568029,-0.15952095890323997
593.4,0.7423870976685292,507.05187959409443,0.6913480522353513,-0.16030325637462672
593.5,0.7411718267953585,506.2218471455345,0.6901000351964257,-0.16108795044414906
593.6,0.7399544375777355,505.39036786345656,0.6888504666046114,-0.16187504308020342
593.7,0.7387349436295233,504.55745104615664,0.6875993599154219,-0.16266453626847796
593.8,0.7375133585645864,503.72310599193145,0.6863467285753085,-0.16345643201192128
593.9,0.7362896959967852,502.88734199907503,0.6850925860216613,-0.164250732330717
594,0.735063969539984,502.050168365884,0.6838369456828263,-0.1650474392622472
594.1,0.7338361928395505,501.2115944121721,0.6825798210074105,-0.16584655484242167
594.2,0.7326063796668666,500.3716295438207,0.6813212255521611,-0.16664808104946383
594.3,0.7313745438248215,499.5302831882308,0.6800611728939973,-0.16745201985936814
594.4,0.7301406991162988,498.68756477279976,0.678799676600696,-0.16825837326444823
594.5,0.7289048593441866,497.84348372492786,0.6775367502309102,-0.16906714327328953
594.6,0.7276670383113718,496.9980494720146,0.6762724073341703,-0.16987833191071283
594.7,0.7264272498207414,496.1512714414595,0.6750066614508929,-0.17069194121773215
594.8,0.7251855076751834,495.3031590606629,0.6737395261123905,-0.17150797325151274
594.9,0.7239418256775819,494.4537217570222,0.6724710148408727,-0.17232643008533308
595,0.722696217630825,493.60296895793783,0.6712011411494633,-0.17314731380853726
595.1,0.7214486981323807,492.7509106335097,0.6699299192800412,-0.17397062604817862
595.2,0.7201992849580398,491.89755892463876,0.6686573664157768,-0.17479636652738312
595.3,0.7189479966781755,491.0429265149273,0.6673835004658883,-0.1756245344885308
595.4,0.7176948518631572,490.1870260879746,0.6661083393275575,-0.1764551291696387
595.5,0.7164398690833581,489.3298703273831,0.6648319008859492,-0.17728814980405935
595.6,0.7151830669091498,488.47147191675396,0.6635542030142147,-0.17812359562018765
595.7,0.7139244639109045,487.6118435396886,0.6622752635735047,-0.17896146584115885
595.8,0.7126640786589955,486.7509978797894,0.6609951004129794,-0.17980175968454581
595.9,0.7114019297237917,485.88894762065553,0.659713731369813,-0.18064447636205705
596,0.7101380356756666,485.0257054458895,0.6584311742692137,-0.18148961507922282
596.1,0.7088724151949636,484.1612841142034,0.6571474470263736,-0.1823371749677139
596.2,0.7076050874019121,483.2956966847522,0.6558625679521853,-0.18318715488193804
596.3,0.7063360715267151,482.4289562918034,0.6545765554471735,-0.18403955359914081
596.4,0.7050653867995706,481.56107606962075,0.6532894278995166,-0.1848943698861907
596.5,0.7037930524506816,480.69206915247145,0.6520012036850672,-0.18575160249921463
596.6,0.702519087710249,479.8219486746215,0.650711901167356,-0.18661125018324115
596.7,0.7012435118084739,478.9507277703369,0.6494215386976032,-0.18747331167183562
596.8,0.6999663439755591,478.07841957388484,0.6481301346147316,-0.1883377856867309
596.9,0.6986876034417032,477.20503721952946,0.6468377072453695,-0.18920467093746146
597,0.6974073094371083,476.3305938415375,0.6455442749038702,-0.1900739661209834
597.1,0.6961254812289481,475.4551025994274,0.6442498559265346,-0.19094566989823422
597.2,0.6948421382322851,474.57857675372577,0.6429544687742267,-0.19181978082421314
597.3,0.6935572998991557,473.70102959021256,0.6416581319296552,-0.19269629741619118
597.4,0.6922709856815914,472.8224743946644,0.6403608638631485,-0.19357521817629705
597.5,0.6909832150316285,471.94292445286123,0.6390626830326745,-0.19445654159110703
597.6,0.6896940074013019,471.06239305058193,0.6377636078838455,-0.19534026613124117
597.7,0.6884033822426463,470.18089347360524,0.6364636568499282,-0.19622639025095193
597.8,0.6871113590076978,469.29843900771095,0.6351628483518577,-0.1971149123877075
597.9,0.6858179571484883,468.4150429386759,0.6338612007982405,-0.1980058309617773
598,0.684523196117054,467.5307185522801,0.6325587325853742,-0.19889914437580344
598.1,0.6832270954247783,466.64547917483736,0.6312554621520859,-0.19979485097665306
598.2,0.6819296748204385,465.7593382948024,0.6299514081441723,-0.2006929489412381
598.3,0.6806309541121626,464.87230944116635,0.6286465892497818,-0.20159343638823987
598.4,0.6793309531080732,463.98440614291695,0.6273410241445662,-0.20249631141523722
598.5,0.6780296916162982,463.09564192904514,0.6260347314916997,-0.20340157209823637
598.6,0.6767271894449636,462.20603032854086,0.6247277299418844,-0.20430921649120729
598.7,0.6754234664021954,461.31558487039405,0.6234200381333612,-0.20521924262561034
598.8,0.674118542296121,460.42431908359544,0.6221116746919222,-0.20613164850991897
598.9,0.6728124369348639,459.53224649713326,0.6208026582309152,-0.2070464321291424
599,0.6715051701265513,458.63938063999814,0.6194930073512626,-0.2079635914443344
599.1,0.6701967617248437,457.74573507228,0.6181827406834663,-0.2088831243626004
599.2,0.6688872317655375,456.8513234784684,0.6168718770135645,-0.20980502864762007
599.3,0.6675766003299655,455.9561595741535,0.6155604351570441,-0.21072930200685044
599.4,0.6662648874994552,455.06025707492273,0.6142484339168313,-0.2116559421204015
599.5,0.6649521133553389,454.16362969636623,0.6129358920833109,-0.21258494664050454
599.6,0.6636382979789477,453.26629115407354,0.6116228284343314,-0.21351631319098546
599.7,0.6623234614516122,452.3682551636338,0.6103092617352163,-0.21445003936672857
599.8,0.661007623854665,451.46953544063757,0.6089952107387759,-0.2153861227331354
599.9,0.6596908052694338,450.57014570067196,0.6076806941853125,-0.21632456082558305
600,0.658373025777251,449.6700996593274,0.606365730802639,-0.21726535114886697
600.1,0.6570543023865947,448.76940893342856,0.6050503364764386,-0.21820849320771948
600.2,0.6557346398145316,447.8680767447416,0.603734515765112,-0.21915399463215562
600.3,0.654414039705278,446.9661042162694,0.602418270395322,-0.22010186514144384
600.4,0.6530925037030446,446.0634924710113,0.601101602092576,-0.22105211452175416
600.5,0.6517700334520473,445.16024263196994,0.5997845125812367,-0.2220047526267527
600.6,0.6504466305965004,444.2563558221471,0.598467003584517,-0.22295978937821476
600.7,0.6491222967806181,443.3518331645443,0.5971490768244822,-0.22391723476663988
600.8,0.647797033648616,442.44667578216416,0.5958307340220526,-0.22487709885187288
600.9,0.6464708428447054,441.5408847980063,0.5945119768969985,-0.22583939176373816
601,0.6451437260131019,440.6344613350733,0.5931928071679499,-0.22680412370267045
601.1,0.6438156849774908,439.7274066389458,0.5918732267173834,-0.2277713048192979
601.2,0.6424867222794394,438.8197224455194,0.5905532380863772,-0.22874094484989804
601.3,0.6411568406399881,437.9114106132703,0.5892328439792576,-0.22971305347670867
601.4,0.6398260427801725,437.00247300067105,0.5879120470985476,-0.2306876404490938
601.5,0.6384943314210325,436.0929114661975,0.5865908501449774,-0.23166471558413737
601.6,0.6371617092836066,435.18272786832443,0.5852692558174798,-0.23264428876725451
601.7,0.6358281790889335,434.27192406552666,0.583947266813194,-0.23362636995280428
601.8,0.6344937435580532,433.3605019162801,0.5826248858274674,-0.23461096916471003
601.9,0.6331584054120013,432.44846327905736,0.5813021155538519,-0.23559809649709168
602,0.6318221673718175,431.5358100123342,0.5799789586841141,-0.23658776211489432
602.1,0.6304850322509767,430.62254403771954,0.5786554179930681,-0.237579976190863
602.2,0.6291470032326957,429.70866752935683,0.5773314965929759,-0.23857474871409237
602.3,0.6278080835926291,428.79418272452483,0.5760071976788432,-0.2395720896797851
602.4,0.626468276606427,427.87909186049905,0.5746825244435501,-0.24057200915328447
602.5,0.6251275855497436,426.96339717455794,0.5733574800778604,-0.24157451727070006
602.6,0.6237860136982321,426.0471009039792,0.5720320677704192,-0.24257962423955073
602.7,0.6224435643275453,425.13020528604034,0.5707062907077551,-0.2435873403394102
602.8,0.6211002407133379,424.21271255802003,0.5693801520742842,-0.24459767592255985
602.9,0.6197560461312597,423.2946249571936,0.5680536550523043,-0.24561064141465527
603,0.6184109838569651,422.3759447208398,0.5667268028220076,-0.2466262473153878
603.1,0.6170650573399853,421.4566742049951,0.565399598720795,-0.24764450407678976
603.2,0.615718270725362,420.5368162407316,0.564072046721026,-0.24866542173464834
603.3,0.6143706283320169,419.6163737778813,0.5627441509516944,-0.24968901027254178
603.4,0.6130221344788667,418.69534976627295,0.5614159155390525,-0.250715279744309
603.5,0.6116727934848329,417.7737471557389,0.5600873446066225,-0.2517442402746689
603.6,0.6103226096688356,416.8515688961098,0.5587584422751918,-0.2527759020598598
603.7,0.6089715873497944,415.9288179372169,0.557429212662818,-0.2538102753682786
603.8,0.607619730846631,415.00549722889207,0.5560996598848321,-0.25484737054112844
603.9,0.6062670444782622,414.0816097209643,0.5547697880538345,-0.2558871979930799
604,0.6049135325636094,413.1571583632655,0.5534396012797065,-0.25692976821292723
604.1,0.6035591995264438,412.23214617724045,0.5521091037655202,-0.25797509168881794
604.2,0.6022040502099408,411.30657647078755,0.5507783000951538,-0.2590231786812347
604.3,0.600848089562129,410.38045262342024,0.5494471949453342,-0.2600740394476188
604.4,0.5994913225310319,409.45377801464866,0.5481157929896892,-0.2611276843181271
604.5,0.5981337540646776,408.52655602398585,0.5467840988987576,-0.2621841236962755
604.6,0.5967753891110932,407.5987900309442,0.5454521173399878,-0.2632433680595998
604.7,0.5954162326183052,406.6704834150359,0.54411985297774,-0.26430542796032164
604.8,0.5940562895343419,405.7416395557741,0.5427873104732913,-0.2653703140260188
604.9,0.5926955648072271,404.8122618326691,0.541454494484832,-0.26643803696031115
605,0.5913340633849888,403.8823536252339,0.5401214096674766,-0.2675086075435425
605.1,0.589971793671536,402.95192067335523,0.5387880638293242,-0.2685820340895114
605.2,0.5886087778943029,402.0209781584154,0.5374544773954757,-0.26965831476713964
605.3,0.5872450417366081,401.0895436221725,0.5361206739325561,-0.27073744514979153
605.4,0.5858806108817651,400.1576346063814,0.5347866769916153,-0.2718194207464354
605.5,0.5845155110130918,399.22526865279974,0.5334525101081485,-0.2729042370005021
605.6,0.5831497678139052,398.2924633031846,0.5321181968021055,-0.2739918892887413
605.7,0.5817834069675215,397.35923609929273,0.5307837605779028,-0.2750823729200629
605.8,0.5804164541572592,396.4256045828821,0.5294492249244391,-0.27617568313436336
605.9,0.5790489350664315,395.4915862957074,0.5281146133151017,-0.2772718151013475
606,0.5776808753783568,394.5571987795265,0.5267799492077886,-0.2783707639193239
606.1,0.5763123006243314,393.6224594722663,0.5254452559063124,-0.2794725247285603
606.2,0.5749432357275709,392.68738539653305,0.5241105561447909,-0.28057709305591755
606.3,0.5735737054592728,391.7519934711044,0.5227758725037878,-0.2816844644737949
606.4,0.5722037345906296,390.8163006147546,0.5214412275489677,-0.2827946344849539
606.5,0.570833347892838,389.88032374626084,0.5201066438311168,-0.28390759852133446
606.6,0.5694625701370941,388.9440797843998,0.5187721438861501,-0.2850233519428698
606.7,0.5680914260945934,388.00758564794774,0.5174377502351242,-0.28614189003628415
606.8,0.5667199405365329,387.070858255682,0.516103485384251,-0.28726320801387617
606.9,0.5653481382341052,386.13391452637705,0.5147693718249053,-0.288387301012295
607,0.5639760439585075,385.19677137881024,0.5134354320336444,-0.28951416409129227
607.1,0.5626036823583557,384.25944564803564,0.5121016883606385,-0.29064379232709575
607.2,0.5612310775919461,383.32195383421845,0.5107681626951025,-0.29177618109686254
607.3,0.5598582536949976,382.3843123538028,0.5094348768002955,-0.2929113257967957
607.4,0.558485234703224,381.4465376232294,0.50810185242514,-0.2940492217467601
607.5,0.5571120446523433,380.50864605894225,0.5067691113042427,-0.29518986418903587
607.6,0.555738707578073,379.57065407738446,0.5054366751579008,-0.2963332482870708
607.7,0.5543652475161296,378.63257809499885,0.5041045656921137,-0.29747936912421474
607.8,0.5529916885022318,377.6944345282295,0.5027728045985985,-0.2986282217024371
607.9,0.5516180545720933,376.75623979351724,0.5014414135547939,-0.2997798009410397
608,0.5502443697614327,375.81801030730605,0.5001104142238818,-0.3009341016753409
608.1,0.5488706579526389,374.87976238131574,0.498779828115458,-0.30209111877667993
608.2,0.5474969424147905,373.9415119083736,0.4974496761677246,-0.3032508475174767
608.3,0.5461232462636397,373.0032746765849,0.4961199791658279,-0.30441328321022054
608.4,0.5447495926149342,372.06506647405166,0.49479075788124416,-0.3055784210854859
608.5,0.5433760045844257,371.126903088879,0.49346203307179975,-0.3067462562906371
608.6,0.5420025052878654,370.18880030917114,0.492133825481677,-0.3079167838885319
608.7,0.5406291178410035,369.2507739230321,0.4908061558414258,-0.3090899988562049
608.8,0.5392558653595926,368.3128397185673,0.4894790448679777,-0.31026589608353483
608.9,0.5378827709593799,367.37501348387855,0.4881525132646497,-0.3114444703719064
609,0.5365098577561178,366.43731100707123,0.4868265817211655,-0.31262571643284165
609.1,0.5351371486949286,365.4997479597099,0.4855012707588579,-0.31380962902510595
609.2,0.5337646660384204,364.56233954720074,0.48417660026647885,-0.31499620337158996
609.3,0.5323924318785754,363.6251008584118,0.4828525899649744,-0.31618543474751126
609.4,0.5310204683073704,362.6880469822078,0.4815292595623409,-0.3173773183413394
609.5,0.5296487974167868,361.75119300745644,0.48020662875364556,-0.31857184925345955
609.6,0.528277441298805,360.81455402302464,0.4788847172210311,-0.3197690224948344
609.7,0.5269064220454052,359.87814511777924,0.4775635446337272,-0.3209688329856463
609.8,0.5255357617485686,358.94198138058795,0.47624313064806306,-0.3221712755539225
609.9,0.5241654825002727,358.0060779003157,0.47492349490747215,-0.32337634493415274
610,0.5227956063924989,357.0704497658301,0.47360465704251087,-0.32458403576587885
610.1,0.5214261536629251,356.135110799506,0.4722866349913128,-0.32579434413672353
610.2,0.5200571371320201,355.2000697577492,0.4709694399631462,-0.32700727224681164
610.3,0.5186885677659518,354.2653341304745,0.4696530814809334,-0.3282228238314488
610.4,0.5173204565308838,353.33091140759365,0.46833756906135127,-0.32944100262450027
610.5,0.5159528143929838,352.39680907902124,0.467022912214846,-0.33066181235812414
610.6,0.5145856523184187,351.4630346346713,0.4657091204456324,-0.33188525676251307
610.7,0.5132189812733547,350.52959556445745,0.4643962032516997,-0.3331113395656266
610.8,0.5118528122239602,349.5964993582945,0.46308417012481895,-0.33434006449291753
610.9,0.5104871561363982,348.6637535060941,0.4617730305505414,-0.33557143526706174
611,0.5091220239768368,347.731365497771,0.46046279400821327,-0.33680545560766917
611.1,0.50775742670549,346.7993428191733,0.45915346996559125,-0.338042129236096
611.2,0.5063933752587595,345.86769293988544,0.45784506786270723,-0.33928145989053826
611.3,0.5050298805670967,344.9364233254277,0.4565375971280368,-0.3405234513106544
611.4,0.5036669535609478,344.0055414413167,0.45523106718388207,-0.3417681072322132
611.5,0.5023046051707637,343.0750547530725,0.45392548744638633,-0.343015431386784
611.6,0.5009428463269938,342.1449707262139,0.45262086732553325,-0.3442654275014387
611.7,0.49958168796008756,341.21529682625993,0.451317216225153,-0.34551809929844074
611.8,0.4982211410004958,340.2860405187304,0.45001454354292875,-0.3467734504949292
611.9,0.4968612163786651,339.35720926914223,0.4487128586703965,-0.3480314848026047
612,0.4955019250250462,338.4288105430154,0.44741217099295794,-0.34929220592739696
612.1,0.4941432778282972,337.5008517773252,0.44611248985215085,-0.3505556176058699
612.2,0.4927852855099114,336.5733402948731,0.4448138244325179,-0.3518217237158835
612.3,0.4914279587495921,335.64628338991787,0.44351618387488606,-0.35309052816749426
612.4,0.49007130822703815,334.7196883567154,0.44221957731410766,-0.3543620348661168
612.5,0.4887153446219529,333.7935624895244,0.44092401387907343,-0.35563624771219504
612.6,0.48736007861403824,332.8679130826028,0.43962950269271234,-0.35691317060088207
612.7,0.48600552088299603,331.94274743020844,0.43833605287199723,-0.3581928074217081
612.8,0.48465168210852966,331.0180728266002,0.43704367352795126,-0.3594751620582429
612.9,0.4832985729703379,330.0938965660337,0.4357523737656472,-0.3607602383877594
613,0.48194620414812417,329.170225942768,0.43446216268422094,-0.36204804028087756
613.1,0.4805945863004252,328.247068236605,0.43317304935779355,-0.3633385716203443
613.2,0.47924373000111625,327.32443066952277,0.4318850427782719,-0.3646318363584823
613.3,0.47789364580290944,326.4023204490449,0.43059815191262923,-0.36592783846020827
613.4,0.4765443442585119,325.4807447826916,0.42931238572198704,-0.36722658188366525
613.5,0.4751958359206354,324.55971087798616,0.4280277531616285,-0.3685280705798544
613.6,0.4738481313419902,323.6392259424509,0.42674426318099745,-0.3698323084922753
613.7,0.4725012410752867,322.71929718360826,0.42546192472370464,-0.37113929955655284
613.8,0.47115517567323667,321.79993180898157,0.42418074672753403,-0.3724490477000583
613.9,0.46980994568854734,320.88113702609104,0.4229007381244415,-0.3737615568415315
614,0.4684655616739305,319.96292004246015,0.4216219078405684,-0.37507683089068217
614.1,0.4671220341351208,319.0452880335266,0.420344264753969,-0.3763948737914737
614.2,0.46577937338994985,318.1282480463903,0.41906781756785705,-0.37771568965374974
614.3,0.4644375897092754,317.21180709606756,0.417792574937523,-0.3790392826235799
614.4,0.46309669336395026,316.29597219757164,0.4165185455126177,-0.38036565683946466
614.5,0.46175669462483204,315.3807503659188,0.41524573793716635,-0.3816948164319427
614.6,0.46041760376277674,314.4661486161244,0.41397416084956656,-0.383026765523208
614.7,0.45907943104864046,313.5521739632038,0.41270382288259505,-0.3843615082267118
614.8,0.4577421867532806,312.6388334221732,0.411434732663413,-0.3856990486467592
614.9,0.4564058811475503,311.726134008046,0.4101668988135656,-0.3870393908781056
615,0.455070524502307,310.81408273583844,0.4089003299489944,-0.38838253900553255
615.1,0.4537361294344623,309.90268822292643,0.40763503678772545,-0.38972849485789807
615.2,0.4524027179451489,308.99196549612793,0.4063710384701987,-0.3910772512181636
615.3,0.45107031438155715,308.0819311846228,0.40510835623141633,-0.3924287984659681
615.4,0.44973894309087226,307.1726019175875,0.4038470112925735,-0.39378312680752897
615.5,0.4484086284202842,306.2639943242017,0.40258702486107856,-0.39514022627310047
615.6,0.4470793947169815,305.35612503364405,0.4013284181305586,-0.3965000867144206
615.7,0.4457512663281526,304.4490106750933,0.40007121228087167,-0.39786269780212186
615.8,0.4444242676009874,303.54266787772895,0.39881542847811974,-0.39922804902311293
615.9,0.44309842288267137,302.6371132707277,0.39756108787465405,-0.40059612967793895
616,0.44177375652039447,301.7323634832691,0.3963082116090947,-0.40196692887809843
616.1,0.44045029252676915,300.82843491601585,0.39505682050624236,-0.4033404358732445
616.2,0.4391280535761037,299.925343055566,0.3938069341771976,-0.4047166410460972
616.3,0.4378070620081321,299.02310316000273,0.3925585719203376,-0.40609553493402195
616.4,0.43648734016258356,298.12173048740607,0.3913117530215119,-0.40747710789861885
616.5,0.435168910379192,297.2212402958591,0.3900664967540612,-0.4088613501231967
616.6,0.43385179499768967,296.3216478434439,0.3888228223788217,-0.41024825161023465
616.7,0.4325360163578091,295.4229683882426,0.387580749144137,-0.41163780217880785
616.8,0.43122159679928396,294.52521718833833,0.38634029628586924,-0.41302999146198455
616.9,0.42990855866184374,293.62840950181106,0.3851014830274037,-0.41442480890420275
617,0.42859692428522217,292.73256058674394,0.3838643285796674,-0.4158222437586017
617.1,0.4272867156919325,291.8376854845577,0.38262885185706874,-0.41722228540676204
617.2,0.4259779536356111,290.9437983700277,0.3813950706256817,-0.4186249243311776
617.3,0.424670658552677,290.0509132012693,0.3801630023560967,-0.4200301511592442
617.4,0.4233648508795445,289.1590439363944,0.3789326645075813,-0.4214379563403348
617.5,0.42206055105263235,288.26820453351814,0.37770407452809723,-0.4228483301432868
617.6,0.4207577795083579,287.3784089507547,0.37647724985430464,-0.4242612626538761
617.7,0.4194565566831385,286.4896711462181,0.37525220791157227,-0.4256767437722565
617.8,0.418156903013393,285.60200507802347,0.37402896611398795,-0.42709476321037076
617.9,0.4168588389355358,284.715424704283,0.3728075418643625,-0.4285153104893405
618,0.41556238488598557,283.82994398311166,0.3715879525542464,-0.4299383749368131
618.1,0.4142675610014952,282.9455766679522,0.3703702152960236,-0.43136394599844474
618.2,0.41297438622015836,282.06233569356056,0.369154346119534,-0.43279201418552177
618.3,0.41168287918040597,281.18023379002256,0.36794036077642456,-0.4342225701436772
618.4,0.41039305852066427,280.29928368742077,0.36672827500814925,-0.4356556043382333
618.5,0.4091049428793639,279.4194981158408,0.3655181045459858,-0.43709110705169874
618.6,0.4078185508949342,278.5408898053673,0.3643098651110386,-0.43852906838125466
618.7,0.40653390120580435,277.6634714860849,0.3631035724142476,-0.43996947823620536
618.8,0.405251012450405,276.7872558880792,0.36189924215639896,-0.44141232633540023
618.9,0.40396990326716264,275.9122557414329,0.36069689002812677,-0.4428576022046369
619,0.40269059229450777,275.0384837762315,0.35949653170993,-0.4443052951740191
619.1,0.40141309784214496,274.16595249804,0.35829818257875806,-0.4457553947309546
619.2,0.4001374369048789,273.2946735143442,0.357101856828147,-0.4472078915934921
619.3,0.3988636261487913,272.42465820811134,0.35590756834914494,-0.448662776656669
619.4,0.397591682239959,271.55591796230544,0.35471533102382463,-0.4501200406367082
619.5,0.3963216218444637,270.6884641598938,0.3535251587253,-0.4515796740685706
619.6,0.3950534616283853,269.82230818384244,0.35233706531772724,-0.453041667303499
619.7,0.39378721825780383,268.9574614171176,0.3511510646563134,-0.45450601050652656
619.8,0.3925229083988007,268.09393524268626,0.34996717058732557,-0.4559726936539571
619.9,0.3912605487174532,267.2317410435128,0.3487853969480919,-0.45744170653082844
620,0.3900001558798426,266.3708902025641,0.3476057575670175,-0.4589130387283296
620.1,0.38874174011916196,265.5113897091317,0.34642826053090103,-0.46038668682790135
620.2,0.3874852859370552,264.6532289778072,0.34525289099428313,-0.461862676145109
620.3,0.3862307714022812,263.79639302950886,0.34407962839044254,-0.4633410394962436
620.4,0.3849781745835939,262.94086688515154,0.3429084521659141,-0.46482181006214146
620.5,0.3837274735497518,262.08663556565324,0.3417393417804861,-0.4663050213924825
620.6,0.382478646369512,261.23368409193097,0.34057227670718493,-0.4677907074101764
620.7,0.3812316711116316,260.3819974849017,0.33940723643226467,-0.46927890241581477
620.8,0.379986525844869,259.53156076548345,0.3382442004551989,-0.47076964109219455
620.9,0.37874318863797846,258.6823589545912,0.33708314828866365,-0.4722629585089288
621,0.37750163755971855,257.8343770731431,0.3359240594585359,-0.473758890127115
621.1,0.3762618511856892,256.98760048823084,0.33476691395482366,-0.475257471219086
621.2,0.3750238101188632,256.1420159516457,0.3336116935839197,-0.4767587351027486
621.3,0.37378749546905765,255.29761056135496,0.33245838061473293,-0.4782627148742423
621.4,0.3725528883460854,254.45437141532275,0.33130695732758236,-0.4797694439935242
621.5,0.37131996985976357,253.61228561151623,0.3301574060141953,-0.4812789562888264
621.6,0.3700887211199078,252.77134024790155,0.3290097089776929,-0.48279128596120596
621.7,0.36885912323633396,251.9315224224449,0.32786384853258266,-0.48430646758916196
621.8,0.367631157318859,251.09281923311337,0.32671980700475006,-0.4858245361333308
621.9,0.36640480447729584,250.25521777787125,0.3255775667314447,-0.48734552694126876
622,0.36518004582146163,249.4187051546856,0.32443711006127884,-0.4888694757522993
622.1,0.36395686283953266,248.58326871994367,0.3232984196903059,-0.49039641825097785
622.2,0.36273523853312817,247.74889686371728,0.32216147966986036,-0.4919263887055055
622.3,0.36151515628222913,246.91557823449997,0.3210262743975144,-0.4934594213057711
622.4,0.3602965994668126,246.0833014807827,0.31989278828086387,-0.4949955506165178
622.5,0.3590795514668596,245.25205525105912,0.3187610057375274,-0.496534811582106
622.6,0.35786399566234994,244.42182819382202,0.3176309111951336,-0.4980772395313745
622.7,0.35664991543326335,243.59260895756415,0.31650248909131423,-0.49962287018257545
622.8,0.3554372941595809,242.76438619077922,0.31537572387369744,-0.5011717396483948
622.9,0.3542261152212797,241.93714854195818,0.31425059999989474,-0.502723884441067
623,0.3530163619983408,241.11088465959463,0.3131271019375003,-0.5042793414775611
623.1,0.35180801832070624,240.28558349950657,0.31200521456313274,-0.505838147529412
623.2,0.3506010698181679,239.46123524681298,0.31088492435908016,-0.5074003375464105
623.3,0.3493955025704815,238.63783039395898,0.30976621821523337,-0.5089659463013949
623.4,0.34819130265739845,237.81535943338682,0.3086490830298913,-0.5105350089468306
623.5,0.3469884561586743,236.99381285754157,0.307533505709762,-0.5121075610197835
623.6,0.34578694915406333,236.17318115886746,0.30641947316995083,-0.5136836384469985
623.7,0.34458676772331975,235.35345482980864,0.3053069723339548,-0.5152632775500563
623.8,0.34338789794619917,234.5346243628102,0.3041959901336575,-0.5168465150506191
623.9,0.3421903259024531,233.71668025031443,0.30308651350931665,-0.5184333880757774
624,0.34099403767183706,232.8996129847664,0.3019785294095659,-0.5200239341634708
624.1,0.33979901983988464,232.08341340405863,0.30087202523923995,-0.5216181906215908
624.2,0.3386052610152457,231.268073727876,0.29976699020230824,-0.5232161925760749
624.3,0.337412750312351,230.45358652135292,0.2986634139573534,-0.5248179748836479
624.4,0.33622147684562703,229.63994434962075,0.2975612861695787,-0.5264235727787395
624.5,0.33503142972950445,228.82713977781376,0.2964605965108111,-0.5280330218785518
624.6,0.3338425980784125,228.01516537106528,0.29536133465949027,-0.5296463581882346
624.7,0.33265497100678043,227.20401369450863,0.2942634903006651,-0.5312636181061399
624.8,0.3314685376290389,226.393677313278,0.2931670531259892,-0.5328848384291706
624.9,0.3302832870596143,225.5841487925048,0.29207201283371076,-0.5345100563582286
625,0.3290992084129375,224.77542069732343,0.29097835912867537,-0.5361393095037419
625.1,0.3279162979999464,223.96749050809706,0.2898860880842058,-0.5377726263602056
625.2,0.3267345809176142,223.16037536610878,0.28879522121963125,-0.5394099974428258
625.3,0.3255540894594243,222.3540973278727,0.2877057864003729,-0.5410514033982354
625.4,0.32437485591885606,221.54867844990008,0.28661781147402576,-0.5426968244602192
625.5,0.32319691258939276,220.74414078870495,0.2855313242703801,-0.5443462404425254
625.6,0.32202029176451646,219.9405064008004,0.2844463526014312,-0.545999630731603
625.7,0.3208450257377091,219.1377973426995,0.28336292426139437,-0.5476569742792329
625.8,0.3196711468024542,218.3360356709164,0.2822810670267209,-0.5493182495950629
625.9,0.3184986872522309,217.5352434419623,0.2812008086561068,-0.5509834347390559
